set nodes := 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 ;

param start_node := 0 ;

param end_node := 49 ;

param max_capacity := 57.5 ;

param min_capacity := 2.875 ;

param start_capacity := 57.5 ;

param car_efficiency := 0.1513157894736842 ;

param max_charge_time := 0.75 ;

param min_charge_time := 0.25 ;

param charger_power :=
38 5 -1
38 6 -1
38 7 -1
38 8 -1
38 9 -1
38 10 -1
38 11 -1
38 12 -1
38 13 166.714
38 14 -1
38 15 -1
38 16 -1
38 17 107.009
38 18 -1
38 19 273.358
38 20 -1
38 21 -1
38 22 -1
38 23 -1
38 24 -1
38 25 -1
38 26 -1
38 27 -1
38 28 -1
38 29 269.377
38 30 260.571
38 31 268.368
38 32 -1
38 33 181.296
38 34 -1
38 35 45.144
38 36 -1
38 37 -1
38 38 -1
38 39 -1
38 40 38.065
38 41 56.137
38 42 44.162
38 43 -1
38 44 45.973
38 45 44.893
38 46 -1
38 47 261.055
38 48 -1
38 49 30.176
39 0 123.565
39 1 18.185
39 2 18.217
39 3 122.394
39 4 128.6
39 5 7.279
39 6 10.548
39 7 111.61
39 8 10.287
39 9 11.178
39 10 105.424
39 11 3.694
39 12 5.888
39 13 222.555
39 14 121.582
39 15 121.658
39 16 121.045
39 17 -1
39 18 71.504
39 19 95.08
39 20 128.84
39 21 127.561
39 22 120.55
39 23 127.089
39 24 122.164
39 25 127.245
39 26 125.697
39 27 126.313
39 28 140.253
39 29 103.201
39 30 102.758
39 31 98.754
39 32 12.21
39 33 189.984
39 34 3.756
39 35 -1
39 36 14.692
39 37 12.246
39 38 -1
39 39 -1
39 40 -1
39 41 -1
39 42 -1
39 43 61.956
39 44 -1
39 45 -1
39 46 52.66
39 47 101.445
39 48 54.837
39 49 -1
40 0 -1
40 1 -1
40 2 -1
40 3 -1
40 4 -1
40 5 -1
40 6 -1
40 7 -1
40 8 -1
40 9 -1
40 10 -1
40 11 -1
40 12 -1
40 13 199.513
40 14 -1
40 15 -1
40 16 -1
40 17 139.808
40 18 -1
40 19 -1
40 20 -1
40 21 -1
40 22 -1
40 23 -1
40 24 -1
40 25 -1
40 26 -1
40 27 -1
40 28 -1
40 29 -1
40 30 -1
40 31 -1
40 32 -1
40 33 214.095
40 34 -1
40 35 20.924
40 36 -1
40 37 -1
40 38 37.59
40 39 -1
40 40 -1
40 41 28.508
40 42 22.717
40 43 -1
40 44 25.6
40 45 60.339
40 46 -1
40 47 -1
40 48 -1
40 49 19.098
41 0 -1
41 1 -1
41 2 -1
41 3 -1
41 4 -1
41 5 -1
41 6 -1
41 7 -1
41 8 -1
41 9 -1
41 10 -1
41 11 -1
41 12 -1
41 13 212.787
41 14 -1
41 15 -1
41 16 -1
41 17 153.082
41 18 -1
41 19 -1
41 20 -1
41 21 -1
41 22 -1
41 23 -1
41 24 -1
41 25 -1
41 26 -1
41 27 -1
41 28 -1
41 29 -1
41 30 -1
41 31 -1
41 32 -1
41 33 227.369
41 34 -1
41 35 12.289
41 36 -1
41 37 -1
41 38 50.864
41 39 -1
41 40 25.761
41 41 -1
41 42 13.285
41 43 -1
41 44 16.168
41 45 63.96
41 46 -1
41 47 -1
41 48 -1
41 49 22.055
42 0 -1
42 1 -1
42 2 -1
42 3 -1
42 4 -1
42 5 -1
42 6 -1
42 7 -1
42 8 -1
42 9 -1
42 10 -1
42 11 -1
42 12 -1
42 13 201.126
42 14 -1
42 15 -1
42 16 -1
42 17 141.421
42 18 -1
42 19 -1
42 20 -1
42 21 -1
42 22 -1
42 23 -1
42 24 -1
42 25 -1
42 26 -1
42 27 -1
42 28 -1
42 29 -1
42 30 -1
42 31 -1
42 32 -1
42 33 215.708
42 34 -1
42 35 10.125
42 36 -1
42 37 -1
42 38 43.965
42 39 -1
42 40 22.804
42 41 13.738
42 42 -1
42 43 -1
42 44 3.828
42 45 51.605
42 46 -1
42 47 -1
42 48 -1
42 49 18.855
43 0 66.164
43 1 59.822
43 2 59.854
43 3 64.993
43 4 71.199
43 5 58.411
43 6 65.165
43 7 54.209
43 8 64.904
43 9 65.795
43 10 160.116
43 11 60.9
43 12 60.505
43 13 -1
43 14 64.181
43 15 64.257
43 16 63.644
43 17 -1
43 18 126.196
43 19 149.772
43 20 71.439
43 21 70.16
43 22 63.149
43 23 69.688
43 24 64.763
43 25 69.844
43 26 68.296
43 27 68.912
43 28 82.852
43 29 157.893
43 30 157.45
43 31 153.446
43 32 56.8
43 33 244.676
43 34 60.258
43 35 -1
43 36 58.012
43 37 54.407
43 38 -1
43 39 61.379
43 40 -1
43 41 -1
43 42 -1
43 43 -1
43 44 -1
43 45 -1
43 46 9.306
43 47 156.137
43 48 12.418
43 49 -1
44 0 -1
44 1 -1
44 2 -1
44 3 -1
44 4 -1
44 5 -1
44 6 -1
44 7 -1
44 8 -1
44 9 -1
44 10 -1
44 11 -1
44 12 -1
44 13 202.424
44 14 -1
44 15 -1
44 16 -1
44 17 142.719
44 18 -1
44 19 -1
44 20 -1
44 21 -1
44 22 -1
44 23 -1
44 24 -1
44 25 -1
44 26 -1
44 27 -1
44 28 -1
44 29 -1
44 30 -1
44 31 -1
44 32 -1
44 33 217.006
44 34 -1
44 35 9.282
44 36 -1
44 37 -1
44 38 45.263
44 39 -1
44 40 25.907
44 41 16.841
44 42 2.603
44 43 -1
44 44 -1
44 45 52.903
44 46 -1
44 47 -1
44 48 -1
44 49 16.58
45 0 -1
45 1 -1
45 2 -1
45 3 -1
45 4 -1
45 5 -1
45 6 -1
45 7 -1
45 8 -1
45 9 -1
45 10 -1
45 11 -1
45 12 -1
45 13 157.824
45 14 -1
45 15 -1
45 16 -1
45 17 79.031
45 18 -1
45 19 -1
45 20 -1
45 21 -1
45 22 -1
45 23 -1
45 24 -1
45 25 -1
45 26 -1
45 27 -1
45 28 -1
45 29 -1
45 30 251.681
45 31 -1
45 32 -1
45 33 172.406
45 34 -1
45 35 60.506
45 36 -1
45 37 -1
45 38 45.427
45 39 -1
45 40 61.618
45 41 64.119
45 42 52.144
45 43 -1
45 44 53.955
45 45 -1
45 46 -1
45 47 -1
45 48 -1
45 49 46.594
46 0 77.855
46 1 49.577
46 2 49.609
46 3 76.684
46 4 82.89
46 5 48.166
46 6 54.92
46 7 65.9
46 8 54.659
46 9 55.55
46 10 149.871
46 11 50.655
46 12 50.26
46 13 -1
46 14 75.872
46 15 75.948
46 16 75.335
46 17 -1
46 18 115.951
46 19 139.527
46 20 83.13
46 21 81.851
46 22 74.84
46 23 81.379
46 24 76.454
46 25 81.535
46 26 79.987
46 27 80.603
46 28 94.543
46 29 147.648
46 30 147.205
46 31 143.201
46 32 46.555
46 33 234.431
46 34 50.013
46 35 -1
46 36 47.767
46 37 44.162
46 38 -1
46 39 51.134
46 40 -1
46 41 -1
46 42 -1
46 43 11.731
46 44 -1
46 45 -1
46 46 -1
46 47 145.892
46 48 3.882
46 49 -1
47 0 217.326
47 1 112.018
47 2 112.05
47 3 216.155
47 4 222.361
47 5 101.112
47 6 98.556
47 7 205.371
47 8 98.295
47 9 99.186
47 10 7.33
47 11 98.634
47 12 97.504
47 13 131.918
47 14 215.343
47 15 215.419
47 16 214.806
47 17 191.733
47 18 31.263
47 19 7.392
47 20 222.601
47 21 221.322
47 22 214.311
47 23 220.85
47 24 215.925
47 25 221.006
47 26 219.458
47 27 220.074
47 28 234.014
47 29 4.829
47 30 2.88
47 31 4.281
47 32 101.384
47 33 99.347
47 34 97.992
47 35 -1
47 36 108.525
47 37 106.079
47 38 269.295
47 39 101.318
47 40 -1
47 41 -1
47 42 -1
47 43 155.717
47 44 -1
47 45 -1
47 46 146.421
47 47 -1
47 48 148.598
47 49 -1
48 0 73.811
48 1 51.166
48 2 51.198
48 3 72.64
48 4 78.846
48 5 49.755
48 6 56.509
48 7 61.856
48 8 56.248
48 9 57.139
48 10 151.46
48 11 52.244
48 12 51.849
48 13 268.591
48 14 71.828
48 15 71.904
48 16 71.291
48 17 -1
48 18 117.54
48 19 141.116
48 20 79.086
48 21 77.807
48 22 70.796
48 23 77.335
48 24 72.41
48 25 77.491
48 26 75.943
48 27 76.559
48 28 90.499
48 29 149.237
48 30 148.794
48 31 144.79
48 32 48.144
48 33 236.02
48 34 51.602
48 35 -1
48 36 49.356
48 37 45.751
48 38 -1
48 39 52.723
48 40 -1
48 41 -1
48 42 -1
48 43 12.202
48 44 -1
48 45 -1
48 46 2.359
48 47 147.481
48 48 -1
48 49 -1
49 0 -1
49 1 -1
49 2 -1
49 3 -1
49 4 -1
49 5 -1
49 6 -1
49 7 -1
49 8 -1
49 9 -1
49 10 -1
49 11 -1
49 12 -1
49 13 193.934
49 14 -1
49 15 -1
49 16 -1
49 17 134.229
49 18 -1
49 19 -1
49 20 -1
49 21 -1
49 22 -1
49 23 -1
49 24 -1
49 25 -1
49 26 -1
49 27 -1
49 28 -1
49 29 -1
49 30 -1
49 31 -1
49 32 -1
49 33 208.516
49 34 -1
49 35 8.804
49 36 -1
49 37 -1
49 38 31.832
49 39 -1
49 40 18.769
49 41 20.905
49 42 14.487
49 43 -1
49 44 13.945
49 45 43.827
49 46 -1
49 47 -1
49 48 -1
49 49 -1
;
